#Table1
plate,fiberid,mjd,z,zwarning,oiii_4363_flux,oiii_4363_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_4959_flux,oiii_4959_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,oii_3729_flux,oii_3729_flux_err,oii_3726_flux,oii_3726_flux_err
991,552,52707,0.3379682,0,77.08815,5.564157,1737.087,11.95762,508.1663,6.546947,118.9001,9.492567,102.2402,8.754993,161.0371,4.080546,485.7251,12.30786,306.1702,13.19148,304.4436,13.17588
1055,538,52761,0.2369145,0,12.00278,2.209896,238.0826,3.837877,72.28732,2.535387,22.17889,3.404839,25.04035,2.933636,33.64263,1.122226,101.4739,3.384889,43.55575,3.156123,37.32915,3.180032
1214,268,52731,0.1354098,0,22.85583,4.442722,839.4048,10.48134,270.4189,6.163227,66.26388,5.436772,64.67009,4.518821,89.5451,1.827387,270.0887,5.511816,94.16011,7.545772,133.6703,7.640435
1301,525,52976,0.1592456,0,76.23923,2.663505,3572.753,17.02668,1170.601,7.665405,149.1238,3.52971,146.7743,3.454515,208.1018,2.164741,627.6832,6.52935,190.3564,6.586269,459.8165,7.33626
1368,529,53084,0.1915034,0,18.92555,3.023544,1008.969,7.586773,322.0361,4.909524,114.6181,4.26859,95.03656,4.318274,137.1437,1.86934,413.6569,5.638357,143.3039,7.121165,212.545,7.476025
1606,594,53055,0.1436504,0,17.62998,3.173904,377.3315,5.737322,102.8123,4.019699,46.41946,3.535229,42.26686,3.288914,81.74638,1.664375,246.566,5.020135,54.86987,5.405859,54.29588,5.283996
1607,88,53083,0.1797263,0,15.70261,2.478942,658.0836,6.413172,210.2308,4.39082,47.22843,3.256613,38.03167,2.699717,63.69784,1.264965,192.1274,3.815423,81.02448,4.499171,71.98598,4.554335
1607,126,53083,0.1097587,0,17.21817,3.283208,235.4229,4.768336,70.21577,3.514936,66.47154,2.974624,52.37731,2.9599,99.42693,1.554249,299.8946,4.687967,82.39834,6.155707,66.54716,6.121814
1739,456,53050,0.1792895,0,22.83006,2.820945,481.283,5.55438,143.6044,4.225265,31.77874,4.059433,18.88039,2.67316,62.23135,1.557574,187.7041,4.697996,52.73261,4.826797,36.7681,4.728168
1740,215,53050,0.03947805,0,91.30808,6.999335,694.204,10.31307,210.7023,7.200613,103.4137,6.614037,91.79512,6.52477,251.5574,3.878899,758.7552,11.69964,193.1335,22.57299,145.2715,22.54264
1939,80,53389,0.2618748,0,30.32904,2.592897,213.4891,2.871735,53.06949,2.201286,37.0377,2.528769,18.71079,2.801363,62.58204,1.425928,188.7619,4.300923,56.15334,5.075342,79.79947,5.064411
2143,453,54184,0.07028067,0,76.99495,3.574142,1591.898,13.33804,534.2991,6.916399,172.6261,4.025117,147.4799,3.842952,136.0198,2.308955,410.2672,6.964334,252.3696,8.061559,250.8957,7.966081
2235,497,53847,0.06184381,0,76.89376,6.445481,1397.452,14.68945,416.5416,8.873553,219.2048,6.795399,185.9116,6.587491,280.6445,4.447863,846.4887,13.41577,177.1037,11.74376,304.6571,12.28395
2236,247,53729,0.1394508,0,45.33395,4.012563,2291.16,15.66804,741.0273,8.108215,173.0477,5.158829,175.3937,4.708895,139.9423,1.889953,422.0982,5.70053,276.9242,11.95706,227.0756,11.86556
2882,548,54498,0.1291037,0,24.04078,3.037754,526.3879,5.967846,161.9033,3.985961,58.43695,3.032141,42.26478,4.919885,147.1445,1.65546,443.8217,4.993244,90.02453,6.652057,70.23641,6.576824
2883,155,54525,0.126545,0,17.21734,3.048934,818.9955,7.925749,273.0184,5.059283,79.77889,3.419456,69.88065,3.266118,119.609,1.597709,360.7682,4.819053,101.3451,8.462799,125.1228,8.333026
2885,546,54497,0.208187,0,17.72717,2.275613,398.7615,4.161246,117.7305,2.832361,30.95312,2.295974,30.1261,2.320009,36.38919,1.172091,109.7582,3.535295,71.3137,4.066768,25.75929,3.891267
275,234,51910,0.09140366,0,46.98703,3.89633,1590.106,10.60437,506.5912,6.360861,163.5493,5.217119,178.1713,5.387189,249.4085,2.478792,752.2736,7.476601,184.6957,14.35965,270.7638,14.32862
275,324,51910,0.1154197,0,23.48679,3.022504,472.5477,6.436485,146.6283,3.761569,54.41308,2.840975,52.36227,2.708451,128.6526,2.263772,388.0461,6.828053,124.0127,7.032684,39.31119,6.822142
275,374,51910,0.07189119,0,41.31312,3.358529,849.7859,8.077977,270.6111,4.853082,103.3221,3.480962,83.69539,3.315374,173.5872,2.276165,523.579,6.86543,138.3477,6.794475,102.4186,6.671728
335,35,52000,0.2816844,0,18.40319,3.034266,1037.545,8.319775,339.2636,4.334904,62.57829,4.263421,59.53728,8.515211,67.61533,1.63718,203.9434,4.938108,73.22145,4.373777,105.6814,4.53324
335,420,52000,0.2116418,0,19.07572,3.772892,1374.14,8.954571,425.6316,5.486422,168.2892,5.72384,149.0526,5.704212,200.6605,2.908411,605.2385,8.772428,226.1074,11.44359,160.4197,11.36748
402,431,51793,0.09200296,0,24.42011,4.171365,1161.643,11.35114,365.1853,6.732392,329.8898,7.09083,255.3457,6.432149,215.3299,2.692489,649.4847,8.121161,408.0086,12.87717,546.9074,13.35639
447,526,51877,0.1113216,0,36.17968,4.608463,611.8945,8.091009,166.8753,5.568052,128.0463,5.096337,108.9258,5.228138,301.9833,3.228435,910.8514,9.737694,260.3537,11.9869,155.4298,11.64736
523,329,52026,0.1324733,0,30.78665,4.452089,762.2682,9.334085,215.4648,5.815031,108.1715,6.580038,79.70328,5.702106,193.7449,2.947015,584.3795,8.888868,118.482,8.021026,77.71898,7.824733
655,58,52162,0.04199469,0,161.6927,6.708754,3960.929,24.10187,1269.697,11.90966,400.3062,6.905925,343.4636,6.610621,455.4567,5.214188,1373.763,15.72718,581.304,16.95544,525.6956,16.53008
725,632,52258,0.1929088,0,130.6043,5.282405,5051.298,23.96348,1599.326,12.63272,135.8487,6.99406,145.6212,7.099363,348.5346,4.513862,1051.261,13.61484,340.3,11.23059,363.8981,11.28433
726,258,52226,0.1037444,0,19.91575,3.485506,1033.431,7.609152,337.2753,4.989174,172.4876,3.78055,151.9054,3.893122,194.8439,1.806451,587.6942,5.448668,73.60477,8.969958,194.1991,9.560354
860,110,52319,0.1429438,0,14.37403,1.576333,273.8171,2.947632,92.56968,2.178237,14.41213,1.242665,15.6408,1.321157,17.63695,0.5957583,53.19712,1.796943,13.89943,2.367452,38.78648,2.466806
860,171,52319,0.327682,0,23.47087,3.929829,248.0429,2.915572,70.75191,2.45222,46.32495,7.224857,33.30917,5.61886,44.12333,1.718077,133.0862,5.182111,60.58151,6.222692,60.2312,6.162885
860,299,52319,0.1362236,0,12.36069,2.180693,165.601,3.64471,42.27922,2.399866,18.20683,3.24223,12.65525,2.416806,28.08944,1.132963,84.72424,3.417275,24.33088,3.977786,36.54666,3.999374
860,374,52319,0.1422787,0,12.7524,2.283562,280.5223,3.700092,85.95203,2.86917,39.67919,2.352727,37.25914,2.410237,61.47259,1.00863,185.4155,3.042258,65.95082,3.900908,47.9747,3.90423
860,384,52319,0.07376322,0,13.75855,2.608062,928.0705,6.370746,310.1622,3.951582,105.0485,2.842762,107.3953,2.935286,127.1146,1.199162,383.407,3.616947,92.21507,5.066233,121.569,5.119553
860,513,52319,0.1610076,0,21.86134,2.264423,478.2976,4.813919,148.8937,3.185803,50.98065,2.718559,45.84372,2.578155,62.29156,1.233811,187.8857,3.721454,96.76963,4.479625,43.72475,4.366523
934,362,52672,0.07602951,0,50.24723,5.824692,2744.284,21.46453,894.9215,11.31776,266.8128,7.179321,267.6456,7.672914,468.1969,4.504604,1412.19,13.58691,233.0996,12.52132,326.3434,12.94648
1216,120,52709,0.06729234,0,69.69461,3.214175,721.1069,7.757388,234.9802,4.217881,22.52673,1.737412,21.15534,1.769224,12.59993,1.034061,38.0043,3.118963,51.52718,5.064917,50.41081,5.009172
1216,190,52709,0.04683929,0,73.12952,6.737445,954.1346,12.57335,281.5504,8.2033,90.59126,6.544058,93.10514,6.567413,249.4346,4.343045,752.3522,13.09961,69.44382,12.32994,72.6891,12.66968
1303,270,53050,0.2130954,0,17.30621,2.865301,331.4312,4.324692,95.95747,3.189311,39.89471,3.421367,29.14629,3.325189,56.68258,1.50649,170.9677,4.543917,88.81926,5.84556,33.14521,5.587116
1303,378,53050,0.2319457,0,56.04468,2.452637,1116.235,7.968055,359.3586,3.80205,37.04063,2.343554,31.97762,2.763528,64.68983,1.398406,195.1194,4.217912,103.0086,4.304143,93.361,4.180552
1374,281,53083,0.1765767,0,26.65152,3.062874,291.8241,6.4498,64.89764,4.144177,27.31376,2.860234,30.39897,3.889877,36.19554,1.736756,109.1741,5.238451,65.06482,5.624632,42.74717,5.665816
1611,565,53147,0.262456,0,10.92717,1.92673,652.1929,5.823459,215.3924,3.072299,27.26076,2.782328,33.29587,3.659511,24.6947,1.078467,74.48492,3.252902,38.15732,2.841977,66.00908,3.099416
1612,7,53149,0.06461497,0,36.44713,5.839356,1638.222,14.67692,534.5747,8.901861,635.0579,8.920404,594.2836,8.832997,338.7617,3.377205,1021.784,10.18642,653.9207,27.38495,1160.761,29.2894
447,626,51877,0.2736096,0,51.04195,4.335909,1603.751,10.8725,478.9199,6.266623,113.4872,7.133047,74.81126,6.448864,158.2858,3.428998,477.4265,10.34264,209.2985,11.21105,213.5436,11.18332
1877,174,54464,0.1857131,0,19.55622,2.609476,741.1838,8.136698,237.4348,4.566774,86.92622,3.381543,80.70518,2.916088,68.45982,1.359969,206.4906,4.101978,140.2484,6.043011,96.25353,5.977093
1944,472,53385,0.1282613,0,14.93122,2.840473,526.1155,5.900099,152.9657,3.796157,39.01148,2.725432,36.29452,4.094788,53.97294,1.424044,162.7948,4.295241,55.06049,4.829477,41.139,4.807569
1945,8,53387,0.04312633,0,34.87286,4.278922,340.0588,6.529056,95.69707,4.647091,111.825,4.889271,94.12914,5.68647,154.2156,2.675852,465.1497,8.070977,78.01411,8.239739,87.13312,8.326759
2017,168,53474,0.2114582,0,26.14955,2.921047,1046.858,8.018364,334.3211,4.436997,90.03216,3.643283,84.867,3.549824,132.6104,1.92764,399.9836,5.814201,94.62202,5.471646,109.8453,5.528796
2017,180,53474,0.2275464,0,30.59634,3.156725,423.9889,5.336524,120.7825,3.5765,30.37122,3.56637,24.99508,3.55528,63.90258,1.796436,192.7449,5.41846,69.88728,5.621292,36.82714,5.356693
2017,605,53474,0.07666916,0,51.45061,6.081252,1065.324,12.70329,328.9173,7.913991,245.4308,6.765884,207.5025,6.880989,378.5274,4.996279,1141.726,15.06991,304.6994,12.51025,240.2614,11.54338
2088,266,53493,0.07318658,0,41.66642,5.137228,413.6382,7.558694,105.1583,5.356552,46.64474,4.132481,29.52551,3.964858,111.4965,2.897886,336.299,8.740684,53.11799,8.409208,53.70322,8.445016
2277,579,53705,0.1806728,0,85.77605,3.770258,1675.263,11.21893,515.6894,6.945866,96.38749,5.432044,75.50761,4.525536,151.8026,2.123255,457.8717,6.40422,261.358,9.744263,235.4606,9.706079
2278,81,53711,0.1481438,0,21.61261,2.89176,415.3588,5.770173,124.8745,4.15856,61.9415,4.499122,52.34306,3.588341,125.4033,1.794078,378.2453,5.411349,92.90835,5.892176,48.89411,5.56962
2280,620,53680,0.08415925,0,29.26475,4.412497,537.4872,7.4617,151.2915,5.153347,195.4507,5.914467,171.5108,5.276944,234.8389,2.574301,708.3282,7.764678,241.4478,9.784391,279.9878,9.854826
2281,395,53711,0.0847825,0,28.40588,4.426799,247.2968,5.467005,51.83738,4.451678,108.2607,4.556747,108.9069,4.507684,167.6751,2.697293,505.7469,8.135651,162.9539,9.439677,139.0976,9.211598
2285,330,53700,0.1150349,0,12.2206,2.379819,288.5561,4.447655,86.80305,2.784636,40.11495,2.183888,32.23737,2.075127,43.78041,1.178684,132.0518,3.555178,32.16851,3.703381,38.8006,3.580409
312,471,51689,0.05258921,0,111.1113,9.072773,1286.611,13.74584,355.535,10.68562,452.8392,14.40534,623.3426,14.72575,629.6362,6.997691,1899.128,21.10663,902.6971,40.05633,540.935,39.86454
388,148,51793,0.07333235,0,32.15986,5.689668,3058.716,20.35796,976.5313,10.74836,799.3944,10.66293,758.6295,10.44336,567.0311,4.606792,1710.297,13.89514,535.2756,24.71255,500.5721,24.67026
921,591,52380,0.2010608,0,14.13602,2.062909,556.8846,5.516311,189.6932,3.294477,37.39458,2.227274,20.53425,1.97285,35.99602,0.8836952,108.5723,2.665426,78.47227,3.485082,64.56303,3.361855
1050,396,52721,0.09458973,0,31.64076,3.476102,1352.791,11.64413,434.735,5.99216,88.10421,3.3475,81.53616,3.775878,100.0465,1.419358,301.7634,4.281109,148.2574,6.803046,160.3201,6.855634
1207,356,52672,0.1905704,0,72.19445,3.023617,1280.004,8.769693,405.6526,5.624103,30.71683,4.044616,41.71714,3.240925,12.63969,1.948219,38.12423,5.876273,64.2655,4.372488,53.391,4.20809
1296,597,52962,0.1709028,0,31.27424,2.832847,781.0115,7.756676,240.0854,5.07898,103.2419,3.351662,78.0292,3.202905,105.0797,1.812536,316.9446,5.467022,222.6672,6.24524,134.0122,5.889776
1436,495,53054,0.03138351,0,109.0704,4.963778,1222.144,12.17329,387.9142,6.956804,74.25005,4.332785,71.60332,4.45035,90.40545,2.077105,272.6837,6.265022,123.1104,9.851779,86.50038,10.03627
1436,507,53054,0.1784617,0,174.1084,5.786291,6874.843,31.72077,2209.616,16.49995,219.1755,8.048921,186.2565,7.029352,446.4293,5.014433,1346.534,15.12467,514.6386,16.3231,659.9643,16.76185
1608,134,53138,0.1205845,0,56.10038,5.759969,1464.95,14.59506,442.0054,8.507425,215.5757,6.204329,172.7412,5.435488,253.9294,3.999842,765.9097,12.06444,256.5544,10.78395,186.5664,10.37908
1673,138,53462,0.07303132,0,23.2907,3.540948,508.1107,6.862756,169.1039,4.515325,90.62451,3.517024,73.6787,3.341518,161.3867,1.803036,486.7796,5.438366,117.8652,7.12904,72.57899,6.932638
1673,268,53462,0.1312675,0,15.56019,2.265444,461.6918,5.016091,149.4162,3.189864,25.07902,3.407903,21.65162,2.634914,49.0411,0.8840381,147.9193,2.66646,41.05631,3.510022,34.63246,3.469311
1739,387,53050,0.1624374,0,75.61703,5.219476,3121.197,23.20652,976.3868,12.09899,155.4146,6.712543,150.5204,7.339933,331.1166,4.438907,998.7241,13.38875,298.4463,12.16372,293.9423,12.13657
1804,415,53886,0.08014014,0,35.16369,3.121686,646.2405,7.654319,201.7736,4.520524,66.2979,3.136574,68.7636,3.468594,160.0704,2.392894,482.8092,7.217512,74.40617,5.005899,45.1441,5.028078
1946,403,53432,0.2359836,0,85.10072,2.947539,2949.224,19.35315,977.4831,8.032092,37.93754,5.319907,53.56493,3.763247,111.5261,1.742207,336.3884,5.254893,167.3164,5.162923,157.9746,5.113039
1946,558,53432,0.162746,0,14.1048,2.745898,259.9671,5.634308,66.4622,4.134233,79.06304,4.318038,69.07065,4.745407,103.7417,2.021746,312.909,6.098047,127.5775,6.775012,67.22137,6.496804
2158,88,54209,0.1643408,0,42.45673,3.330766,584.1897,6.545826,153.2273,4.251788,33.68868,3.456531,33.39759,2.768972,67.60902,2.09604,203.9244,6.322135,124.9959,6.900172,92.75829,6.772551
2158,286,54209,0.06911041,0,12.83733,2.444077,272.3332,4.006802,90.8631,2.707518,18.09538,1.526937,14.91307,1.459206,26.46544,0.7695493,79.82587,2.321136,47.15326,4.984964,27.35799,4.834664
2972,253,54586,0.07789548,0,21.19654,3.409973,420.5714,5.924348,132.6726,4.055836,39.58978,6.380109,55.9789,3.468586,95.73794,1.679799,288.7677,5.066657,66.21719,6.645232,53.16781,6.521809
2973,602,54591,0.1713316,0,16.9202,2.963173,335.1768,5.512025,91.58382,3.897205,94.98608,4.650228,75.74461,4.451865,127.5241,1.984084,384.642,5.98445,98.86579,5.573031,99.2665,5.560326
2974,627,54592,0.2105658,0,28.22454,3.49896,577.6545,5.977561,165.3289,3.918365,33.13488,3.66609,29.19988,3.739119,123.0767,2.494407,371.2277,7.5237,56.03368,5.695338,39.89841,5.648746
366,598,52017,0.15975,0,40.92636,3.311391,898.1939,8.135316,303.8795,4.948106,57.7932,3.561411,43.00718,3.147528,125.3829,1.960193,378.1839,5.912387,108.9334,6.007667,89.62817,5.89374
416,517,51811,0.1518152,0,25.49389,2.938941,572.8365,6.167984,169.0331,3.932745,81.67697,2.916463,78.78481,4.0107,87.99807,1.451912,265.4225,4.379296,81.55373,6.452847,100.675,6.412551
549,183,51981,0.04566712,0,52.47836,4.907911,478.4087,7.507842,122.2623,5.314238,36.04413,4.412708,39.28967,4.481932,104.9532,2.46629,316.5632,7.438891,38.39467,6.707661,35.276,7.035428
1233,178,52734,0.08292186,0,96.76266,7.153891,5639.61,35.83775,1852.128,16.78447,297.5563,9.371156,283.7074,8.900035,318.9025,3.888823,961.8834,11.72958,429.3122,21.00666,303.5262,20.1992
1387,170,53118,0.1116228,0,19.21744,3.612028,587.0033,7.277229,168.6518,5.154583,144.8888,4.454973,139.115,4.579336,170.7577,2.561312,515.0446,7.725501,218.3672,10.43239,205.2236,10.38489
1455,440,53089,0.1172118,0,14.08725,2.2868,157.5755,3.64284,44.85615,2.494282,17.25724,1.869122,16.02822,2.101598,23.36948,1.304311,70.48776,3.934099,30.13377,3.263797,18.77126,3.154897
1455,577,53089,0.08356883,0,23.9232,3.278469,328.1029,5.776678,97.26928,3.963363,31.39918,4.212901,23.24081,3.420052,62.47764,1.657738,188.447,5.000116,35.37912,4.5445,23.40764,4.507073
1621,126,53383,0.143187,0,16.28802,2.845803,185.8595,4.224359,58.24571,3.325175,25.09773,2.896958,20.27574,2.822278,50.32732,1.499639,151.7988,4.523252,24.71865,4.54619,42.02999,4.542768
1621,189,53383,0.07481194,0,179.066,7.679449,3928.604,26.2764,1190.515,13.34683,116.1839,6.446951,140.4342,6.8395,472.7941,5.690886,1426.056,17.16501,199.6798,15.00996,165.6262,14.91152
1688,299,53462,0.1969705,0,21.14487,3.664184,1392.934,9.794207,442.2459,5.722728,117.5748,4.456667,103.0918,4.514838,180.1419,2.455175,543.3497,7.405367,170.5287,6.280615,136.8432,6.109137
1752,297,53379,0.1651713,0,22.89858,3.137603,269.9914,5.342202,87.83876,4.176281,76.30571,3.819899,50.89112,3.488577,99.94221,1.664046,301.4487,5.019141,92.05269,5.756665,55.71922,5.473459
1752,312,53379,0.2144854,0,25.51504,3.127357,556.5242,6.285713,173.8754,4.11171,28.40636,3.633237,22.33743,3.580512,66.53141,2.541635,200.6741,7.666149,56.36674,4.677228,42.67676,4.542256
1752,401,53379,0.2130904,0,61.74937,4.692994,1262.468,9.601912,349.9255,5.771304,119.8833,5.785109,107.3427,5.593458,143.4217,3.411149,432.593,10.2888,213.6195,11.10969,212.3365,11.09121
1954,120,53357,0.144045,0,38.22401,4.241415,1003.528,10.75531,293.5345,6.589782,96.24386,4.713597,110.711,4.78063,220.3929,3.19182,664.7559,9.627254,102.5526,8.763414,99.32597,8.853154
2093,123,53818,0.176481,0,21.92909,3.547865,622.2947,7.806376,191.1132,5.297689,38.17318,3.650238,39.6437,4.746176,74.96587,2.013803,226.1144,6.074088,67.20148,5.874792,60.07186,5.851447
2289,537,53708,0.1884952,0,14.20366,2.44137,517.6729,5.315029,148.2741,5.034418,36.3008,3.438939,35.32609,3.550032,65.78452,1.468189,198.4213,4.428391,46.78215,4.298484,50.24891,4.363848
2291,529,53714,0.04985169,0,31.48923,4.846536,4717.699,28.75219,1521.522,13.64633,695.2484,10.35164,727.0463,10.54992,938.027,6.218928,2829.306,18.7577,271.4016,16.02415,886.4737,18.07977
2292,272,53713,0.1721864,0,49.07287,6.025044,844.4289,10.41504,206.757,7.8407,122.3118,7.12568,112.0118,6.815391,267.865,4.395711,807.9427,13.25846,166.082,13.98469,95.10889,13.81914
291,457,51928,0.08999462,0,65.04198,4.495412,1003.577,8.289536,264.1898,5.521176,128.883,5.783567,128.7538,5.735567,248.4696,2.605796,749.4417,7.859674,123.3675,13.73545,247.6156,13.64264
411,513,51817,0.04444674,0,41.68019,4.995941,622.373,9.080014,176.1663,5.972375,80.40077,4.739723,67.21579,4.566052,75.09478,3.384145,226.5032,10.20735,94.02699,9.850094,105.5376,9.831137
541,167,51959,0.1848801,0,32.59541,2.12268,304.2701,2.82461,70.90586,2.294265,37.30647,2.059967,38.65016,2.001516,100.3363,1.215331,302.6373,3.665715,48.12152,3.938062,37.83673,3.942705
541,225,51959,0.3342878,0,10.57339,1.611915,499.0475,2.612088,162.4513,1.538652,41.83412,2.79731,32.28588,2.146653,40.85971,0.7492521,123.2423,2.259915,102.1949,2.194355,76.44398,2.186868
541,519,51959,0.1011332,0,10.66002,1.865252,148.0382,2.463932,38.62432,2.296106,19.51917,1.80721,14.66057,1.649468,33.94523,1.046546,102.3866,3.15662,48.55325,3.793508,36.51842,3.765291
541,619,51959,0.2242584,0,11.00607,1.749973,124.4487,1.955408,28.49239,1.582087,17.388,1.97172,14.83106,1.94638,42.84866,0.9081339,129.2415,2.739139,29.02342,3.084357,20.84625,3.149313
671,496,52206,0.2700947,0,10.07481,1.707953,342.6287,3.613555,122.9713,2.46543,93.72632,2.43957,71.26493,3.029137,63.53393,1.021846,191.633,3.08212,87.93591,4.23458,126.7485,4.228402
740,549,52263,0.2349658,0,71.26994,7.301043,1340.578,13.3164,390.5803,8.255497,85.86806,8.537656,89.79411,7.380449,307.1645,4.648334,926.479,14.02043,203.6338,16.25832,110.1348,16.04584
741,83,52261,0.07851409,0,23.07032,3.999848,557.0114,7.066071,165.9693,4.647881,132.549,4.781149,107.0244,3.859559,82.0643,1.840056,247.5249,5.550028,98.20659,8.594687,192.3185,8.997023
880,119,52367,0.2913734,0,53.47945,3.438675,1169.4,7.778946,334.3544,4.268494,42.24356,6.168255,58.77274,5.088874,116.4173,2.617738,351.1414,7.895692,89.69848,8.964954,160.7662,9.167825
880,337,52367,0.02645922,0,156.2765,15.53339,11735.99,67.91781,3856.81,36.39857,933.9405,31.18976,1347.926,32.64861,2003.542,18.04969,6043.145,54.44199,387.6986,47.68924,836.9255,51.59562
945,465,52652,0.2149755,0,9.268797,1.771787,443.213,3.747274,135.6394,2.349191,50.37001,2.111251,49.6122,2.163907,67.67063,1.105496,204.1103,3.334428,106.8435,3.53124,62.3451,3.341192
1230,106,52672,0.1927603,0,17.82681,2.453618,571.484,5.889315,184.0342,3.897587,35.39875,2.973759,30.22311,5.385835,62.97685,1.752889,189.9527,5.287112,58.25563,4.059158,57.64301,3.887012
1450,130,53120,0.2421032,0,37.69501,4.086913,933.9039,8.845404,295.0498,5.669254,43.48001,8.313377,56.16639,5.874737,69.39113,1.999282,209.2997,6.030288,127.3548,8.136696,132.2711,8.189694
1450,273,53120,0.1512401,0,37.39071,2.81455,726.3716,8.300732,221.7815,4.534041,28.20659,2.548669,30.66858,3.562897,70.99801,1.757733,214.1464,5.301724,60.06115,5.047692,49.17455,5.146524
1617,56,53112,0.3158003,0,23.44092,3.349323,988.5945,8.001112,304.3827,4.348523,57.369,7.488313,66.03042,5.010591,77.40234,2.413652,233.4633,7.280124,124.1758,5.67319,124.3232,5.615122
1617,309,53112,0.1492366,0,23.74958,2.826421,892.9829,9.061093,292.7275,5.145492,108.6376,4.61507,89.7586,3.055019,120.3925,1.609346,363.1315,4.854154,209.8962,7.062027,170.7193,6.766508
1754,133,53385,0.09136485,0,16.41742,3.212189,489.6965,6.761432,146.2059,4.241471,88.45784,4.562016,80.71107,4.276907,177.8945,2.484674,536.571,7.494343,58.45515,5.734597,63.17732,5.850472
